"datetime","ercot_electricity_demand"
1539918000,28739
1539921600,29222
1539925200,31032
1539928800,34088
1539932400,35619
1539936000,35857
1539939600,36523
1539943200,37248
1539946800,37692
1539950400,37940
1539954000,38318
1539957600,38423
1539961200,38315
1539964800,38299
1539968400,38115
1539972000,38092
1539975600,38509
1539979200,37919
1539982800,36755
1539986400,34984
1539990000,33241
1539993600,31529
1539997200,30257
1540000800,29338
1540004400,28826
1540008000,28791
1540011600,29348
1540015200,30484
1540018800,31811
1540022400,33036
1540026000,34504
1540029600,35466
1540033200,35802
1540036800,35764
1540040400,35694
1540044000,35609
1540047600,35411
1540051200,35311
1540054800,35108
1540058400,35148
1540062000,35850
1540065600,35373
1540069200,34533
1540072800,33195
1540076400,31561
1540080000,30047
1540083600,28956
1540087200,28285
1540090800,27916
1540094400,27876
1540098000,28221
1540101600,29093
1540105200,30080
1540108800,31191
1540112400,32442
1540116000,33162
1540119600,33536
1540123200,33796
1540126800,33960
1540130400,34164
1540134000,34432
1540137600,34683
1540141200,34797
1540144800,34979
1540148400,36526
1540152000,36196
1540155600,35025
1540159200,32937
1540162800,30665
1540166400,29050
1540170000,28109
1540173600,27750
1540177200,27775
1540180800,28516
1540184400,30613
1540188000,34111
1540191600,35927
1540195200,35874
1540198800,36097
1540202400,36274
1540206000,36224
1540209600,36084
1540213200,36131
1540216800,35925
1540220400,35788
1540224000,35740
1540227600,35728
1540231200,36511
1540234800,37577
1540238400,37143
1540242000,35622
1540245600,33256
1540249200,30882
1540252800,29300
1540256400,28434
1540260000,28015
1540263600,28015
1540267200,28709
1540270800,30775
1540274400,34265
1540278000,35935
1540281600,35853
1540285200,36116
1540288800,36376
1540292400,36302
1540296000,36117
1540299600,36064
1540303200,35982
1540306800,35974
1540310400,36032
1540314000,36048
1540317600,36602
1540321200,37712
1540324800,37220
1540328400,35712
1540332000,33405
1540335600,31114
1540339200,29459
1540342800,28536
1540346400,28114
1540350000,28061
1540353600,28660
1540357200,30656
1540360800,34007
1540364400,35670
1540368000,35743
1540371600,36280
1540375200,36882
1540378800,37150
1540382400,37207
1540386000,37292
1540389600,37127
1540393200,37078
1540396800,37362
1540400400,37667
1540404000,38216
1540407600,38655
1540411200,38130
1540414800,36644
1540418400,34282
1540422000,31981
1540425600,30337
1540429200,29327
1540432800,28769
1540436400,28637
1540440000,29177
1540443600,31158
1540447200,34508
1540450800,36036
1540454400,35993
1540458000,36386
1540461600,36720
1540465200,36702
1540468800,36500
1540472400,36387
1540476000,36185
1540479600,36103
1540483200,36193
1540486800,36146
1540490400,36518
1540494000,37643
1540497600,37322
1540501200,36026
1540504800,33829
1540508400,31517
1540512000,29820
1540515600,28939
1540519200,28496
1540522800,28409
1540526400,29119
1540530000,31221
1540533600,34724
1540537200,36275
1540540800,36106
1540544400,36223
1540548000,36398
1540551600,36477
1540555200,36568
1540558800,37064
1540562400,37531
1540566000,37812
1540569600,38053
1540573200,37831
1540576800,37192
1540580400,37396
1540584000,36594
1540587600,35384
1540591200,33642
1540594800,31677
1540598400,30038
1540602000,28864
1540605600,28146
1540609200,27798
1540612800,27847
1540616400,28532
1540620000,29816
1540623600,31203
1540627200,32369
1540630800,33603
1540634400,34606
1540638000,35474
1540641600,36289
1540645200,37192
1540648800,38220
1540652400,39332
1540656000,40096
1540659600,39993
1540663200,39029
1540666800,38844
1540670400,37653
1540674000,36242
1540677600,34466
1540681200,32620
1540684800,30771
1540688400,29404
1540692000,28491
1540695600,27873
1540699200,27638
1540702800,27865
1540706400,28521
1540710000,29353
1540713600,30540
1540717200,32383
1540720800,34130
1540724400,35790
1540728000,37483
1540731600,39263
1540735200,40826
1540738800,42169
1540742400,42918
1540746000,42826
1540749600,42007
1540753200,42134
1540756800,40824
1540760400,38713
1540764000,35941
1540767600,33001
1540771200,30693
1540774800,29298
1540778400,28453
1540782000,28188
1540785600,28672
1540789200,30614
1540792800,33919
1540796400,35527
1540800000,35814
1540803600,37122
1540807200,38769
1540810800,40477
1540814400,41988
1540818000,43722
1540821600,45081
1540825200,46025
1540828800,46626
1540832400,46110
1540836000,44803
1540839600,45001
1540843200,43885
1540846800,41690
1540850400,38646
1540854000,35493
1540857600,33089
1540861200,31567
1540864800,30686
1540868400,30279
1540872000,30623
1540875600,32434
1540879200,35882
1540882800,37453
1540886400,37561
1540890000,38747
1540893600,40341
1540897200,41708
1540900800,42909
1540904400,44286
1540908000,45354
1540911600,45931
1540915200,46290
1540918800,45849
1540922400,45043
1540926000,45412
1540929600,44337
1540933200,42361
1540936800,39365
1540940400,36202
1540944000,33888
1540947600,32362
1540951200,31401
1540954800,30956
1540958400,31338
1540962000,33241
1540965600,36509
1540969200,38217
1540972800,38332
1540976400,39212
1540980000,40072
1540983600,40705
1540987200,41159
1540990800,41457
1540994400,41444
1540998000,41340
1541001600,41256
1541005200,40551
1541008800,39976
1541012400,39719
1541016000,39297
1541019600,37924
1541023200,35279
1541026800,32579
1541030400,30695
1541034000,29541
1541037600,28908
1541041200,28714
1541044800,29199
1541048400,31004
1541052000,34301
1541055600,36237
1541059200,36115
1541062800,36239
1541066400,36445
1541070000,36419
1541073600,36230
1541077200,36236
1541080800,36293
1541084400,36340
1541088000,36514
1541091600,36425
1541095200,36708
1541098800,37884
1541102400,37636
1541106000,36331
1541109600,34125
1541113200,31781
1541116800,30254
1541120400,29452
1541124000,29063
1541127600,29168
1541131200,29968
1541134800,32212
1541138400,35970
1541142000,37749
1541145600,37405
1541149200,37081
1541152800,36628
1541156400,36247
1541160000,35924
1541163600,36000
1541167200,36118
1541170800,36272
1541174400,36522
1541178000,36311
1541181600,35938
1541185200,36420
1541188800,35759
1541192400,34751
1541196000,33337
1541199600,31620
1541203200,30065
1541206800,29070
1541210400,28557
1541214000,28373
1541217600,28566
1541221200,29295
1541224800,30701
1541228400,32252
1541232000,33294
1541235600,34303
1541239200,34834
1541242800,35100
1541246400,35174
1541250000,35214
1541253600,35309
1541257200,35545
1541260800,35772
1541264400,35710
1541268000,35913
1541271600,36797
1541275200,36349
1541278800,35397
1541282400,33824
1541286000,32135
1541289600,30545
1541293200,29382
NaN,28555
1541296800,28135
1541300400,27936
1541304000,28076
1541307600,28581
1541311200,29650
1541314800,30858
1541318400,32501
1541322000,33643
1541325600,34099
1541329200,34446
1541332800,34836
1541336400,35303
1541340000,35644
1541343600,35827
1541347200,35872
1541350800,36589
1541354400,37923
1541358000,37723
1541361600,36846
1541365200,35460
1541368800,33258
1541372400,31170
1541376000,29698
1541379600,28952
1541383200,28691
1541386800,28736
1541390400,29580
1541394000,31814
1541397600,35292
1541401200,36362
1541404800,37036
1541408400,38044
1541412000,39131
1541415600,40160
1541419200,41144
1541422800,41953
1541426400,42675
1541430000,43177
1541433600,43290
1541437200,43114
1541440800,43646
1541444400,42897
1541448000,41455
1541451600,39393
1541455200,36649
1541458800,33972
1541462400,32088
1541466000,30945
1541469600,30221
1541473200,30028
1541476800,30753
1541480400,32953
1541484000,36476
1541487600,37296
1541491200,38074
1541494800,39363
1541498400,40850
1541502000,42274
1541505600,43460
1541509200,44471
1541512800,45075
1541516400,45398
1541520000,45354
1541523600,45083
1541527200,45471
1541530800,44412
1541534400,43047
1541538000,41015
1541541600,37991
1541545200,35435
1541548800,33647
1541552400,32583
1541556000,31918
1541559600,31665
1541563200,32178
1541566800,34207
1541570400,37550
1541574000,38609
1541577600,39613
1541581200,41035
1541584800,42456
1541588400,43642
1541592000,44566
1541595600,45461
1541599200,45916
1541602800,45776
1541606400,45259
1541610000,45157
1541613600,45240
1541617200,43896
1541620800,42466
1541624400,40348
1541628000,37536
1541631600,34830
1541635200,32853
1541638800,31563
1541642400,30739
1541646000,30454
1541649600,30843
1541653200,32810
1541656800,36153
1541660400,37108
1541664000,37506
1541667600,38127
1541671200,38598
1541674800,38857
1541678400,38995
1541682000,39218
1541685600,39152
1541689200,39034
1541692800,39302
1541696400,40337
1541700000,40941
1541703600,40505
1541707200,39827
1541710800,38408
1541714400,36063
1541718000,33659
1541721600,32061
1541725200,31103
1541728800,30620
1541732400,30449
1541736000,31006
1541739600,33091
1541743200,36669
1541746800,38026
1541750400,38572
1541754000,38886
1541757600,38867
1541761200,38410
1541764800,37663
1541768400,37292
1541772000,36846
1541775600,36537
1541779200,36637
1541782800,38119
1541786400,39449
1541790000,39054
1541793600,38542
1541797200,37824
1541800800,36524
1541804400,35046
1541808000,33782
1541811600,33084
1541815200,32847
1541818800,32895
1541822400,33383
1541826000,34706
1541829600,36589
1541833200,38182
1541836800,39508
1541840400,39970
1541844000,39615
1541847600,38921
1541851200,37882
1541854800,36984
1541858400,36323
1541862000,35974
1541865600,36325
1541869200,37841
1541872800,39044
1541876400,38866
1541880000,38539
1541883600,37740
1541887200,36353
1541890800,34921
1541894400,33622
1541898000,32780
1541901600,32269
1541905200,32053
1541908800,32071
1541912400,32657
1541916000,33675
1541919600,34819
1541923200,36276
1541926800,37092
1541930400,37140
1541934000,36778
1541937600,36443
1541941200,36056
1541944800,35805
1541948400,35953
1541952000,36612
1541955600,38302
1541959200,39451
1541962800,39228
1541966400,38450
1541970000,37268
1541973600,35304
1541977200,33296
1541980800,31907
1541984400,31257
1541988000,31123
1541991600,31337
1541995200,32508
1541998800,35068
1542002400,38812
1542006000,40201
1542009600,40727
1542013200,41516
1542016800,42239
1542020400,42708
1542024000,42994
1542027600,43417
1542031200,43854
1542034800,44549
1542038400,46032
1542042000,48216
1542045600,49689
1542049200,49636
1542052800,49215
1542056400,47729
1542060000,45324
1542063600,43298
1542067200,42163
1542070800,41805
1542074400,41717
1542078000,42322
1542081600,43688
1542085200,46724
1542088800,51017
1542092400,52090
1542096000,51876
1542099600,51621
1542103200,51089
1542106800,50012
1542110400,48523
1542114000,47221
1542117600,46036
1542121200,45670
1542124800,46536
1542128400,49277
1542132000,51849
1542135600,52443
1542139200,52405
1542142800,51272
1542146400,49185
1542150000,47412
1542153600,46542
1542157200,46497
1542160800,46753
1542164400,47409
1542168000,48898
1542171600,52091
1542175200,56027
1542178800,56247
1542182400,53557
1542186000,50689
1542189600,48062
1542193200,45433
1542196800,43306
1542200400,41686
1542204000,40452
1542207600,39829
1542211200,40553
1542214800,43206
1542218400,46282
1542222000,47196
1542225600,47649
1542229200,46887
1542232800,45133
1542236400,43449
1542240000,42722
1542243600,42594
1542247200,42925
1542250800,43580
1542254400,45143
1542258000,48392
1542261600,52530
1542265200,52303
1542268800,49004
1542272400,45851
1542276000,43082
1542279600,40718
1542283200,38850
1542286800,37675
1542290400,36780
1542294000,36401
1542297600,36709
1542301200,38448
1542304800,40495
1542308400,40829
1542312000,40965
1542315600,40168
1542319200,38454
1542322800,36735
1542326400,35859
1542330000,35492
1542333600,35715
1542337200,36394
1542340800,37895
1542344400,41039
1542348000,44827
1542351600,45535
1542355200,43411
1542358800,41223
1542362400,39347
1542366000,37723
1542369600,36605
1542373200,36101
1542376800,35785
1542380400,35521
1542384000,35465
1542387600,36399
1542391200,37516
1542394800,37331
1542398400,37102
1542402000,36641
1542405600,35557
1542409200,34245
1542412800,33127
1542416400,32478
1542420000,32302
1542423600,32478
1542427200,33058
1542430800,34342
1542434400,36113
1542438000,37443
1542441600,38057
1542445200,37522
1542448800,36670
1542452400,35821
1542456000,35188
1542459600,34793
1542463200,34391
1542466800,34224
1542470400,34223
1542474000,35307
1542477600,36274
1542481200,35966
1542484800,35428
1542488400,34617
1542492000,33353
1542495600,31915
1542499200,30635
1542502800,29878
1542506400,29534
1542510000,29478
1542513600,29752
1542517200,30585
1542520800,31912
1542524400,33421
1542528000,35529
1542531600,37321
1542535200,38130
1542538800,38471
1542542400,38474
1542546000,38238
1542549600,38071
1542553200,38402
1542556800,39089
1542560400,40802
1542564000,41853
1542567600,41681
1542571200,41206
1542574800,40155
1542578400,38468
1542582000,36780
1542585600,35555
1542589200,34831
1542592800,34733
1542596400,35090
1542600000,36258
1542603600,38429
1542607200,41263
1542610800,42940
1542614400,43439
1542618000,43543
1542621600,43048
1542625200,42345
1542628800,41362
1542632400,40699
1542636000,40120
1542639600,39682
1542643200,40071
1542646800,41828
1542650400,43250
1542654000,43078
1542657600,42615
1542661200,41564
1542664800,39732
1542668400,37835
1542672000,36559
1542675600,35969
1542679200,35843
1542682800,36208
1542686400,37421
1542690000,39951
1542693600,43024
1542697200,44199
1542700800,43483
1542704400,42219
1542708000,40931
1542711600,39653
1542715200,38440
1542718800,37678
1542722400,37079
1542726000,36725
1542729600,36946
1542733200,38703
1542736800,40649
1542740400,40789
1542744000,41011
1542747600,40456
1542751200,39094
1542754800,37598
1542758400,36585
1542762000,36189
1542765600,36188
1542769200,36624
1542772800,37889
1542776400,40303
1542780000,43210
1542783600,44514
1542787200,43848
1542790800,42658
1542794400,41570
1542798000,40335
1542801600,39171
1542805200,38542
1542808800,38072
1542812400,37830
1542816000,38101
1542819600,39720
1542823200,40559
1542826800,40182
1542830400,39858
1542834000,38924
1542837600,37527
1542841200,35865
1542844800,34451
1542848400,33576
1542852000,33231
1542855600,33190
1542859200,33628
1542862800,34710
1542866400,36201
1542870000,37317
1542873600,38309
1542877200,38689
1542880800,38535
1542884400,37760
1542888000,36314
1542891600,34722
1542895200,33521
1542898800,32721
1542902400,32303
1542906000,33234
1542909600,33898
1542913200,33975
1542916800,34010
1542920400,33763
1542924000,33045
1542927600,32082
1542931200,31078
1542934800,30372
1542938400,29963
1542942000,29901
1542945600,30321
1542949200,31333
1542952800,32583
1542956400,33372
1542960000,34370
1542963600,35023
1542967200,35125
1542970800,34811
1542974400,34430
1542978000,34117
1542981600,33858
1542985200,33842
1542988800,33917
1542992400,34876
1542996000,35654
1542999600,35173
1543003200,34663
1543006800,33996
1543010400,32892
1543014000,31635
1543017600,30432
1543021200,29775
1543024800,29423
1543028400,29484
1543032000,29999
1543035600,31000
1543039200,32388
1543042800,33527
1543046400,34695
1543050000,35118
1543053600,35101
1543057200,34892
1543060800,34711
1543064400,34514
1543068000,34229
1543071600,33962
1543075200,34034
1543078800,35309
1543082400,36293
1543086000,35953
1543089600,35385
1543093200,34572
1543096800,33322
1543100400,31797
1543104000,30305
1543107600,29315
1543111200,28686
1543114800,28337
1543118400,28366
1543122000,28832
1543125600,29734
1543129200,30546
1543132800,32156
1543136400,33731
1543140000,34838
1543143600,35444
1543147200,35779
1543150800,35932
1543154400,35942
1543158000,35835
1543161600,36138
1543165200,38241
1543168800,40131
1543172400,40393
1543176000,40049
1543179600,39221
1543183200,37403
1543186800,35665
1543190400,34638
1543194000,34215
1543197600,34448
1543201200,35116
1543204800,36727
1543208400,40043
1543212000,44782
1543215600,46391
1543219200,45467
1543222800,44398
1543226400,43181
1543230000,41754
1543233600,40430
1543237200,39288
1543240800,38446
1543244400,38012
1543248000,38511
1543251600,41028
1543255200,43790
1543258800,44433
1543262400,44540
1543266000,43737
1543269600,42023
1543273200,40218
1543276800,39125
1543280400,38850
1543284000,38982
1543287600,39545
1543291200,41070
1543294800,44268
1543298400,48598
1543302000,49218
1543305600,46755
1543309200,44192
1543312800,41914
1543316400,39989
1543320000,38397
1543323600,37417
1543327200,36663
1543330800,36203
1543334400,36617
1543338000,39109
1543341600,41231
1543345200,41635
1543348800,41611
1543352400,40542
1543356000,38434
1543359600,36341
1543363200,35053
1543366800,34512
1543370400,34376
1543374000,34769
1543377600,36009
1543381200,38811
1543384800,42759
1543388400,43455
1543392000,42106
1543395600,40590
1543399200,39178
1543402800,37970
1543406400,36977
1543410000,36461
1543413600,36104
1543417200,35949
1543420800,36175
1543424400,37789
1543428000,39339
1543431600,39296
1543435200,38771
1543438800,37421
1543442400,35109
1543446000,32700
1543449600,31082
1543453200,30262
1543456800,29946
1543460400,30003
1543464000,30810
1543467600,33164
1543471200,36963
1543474800,37957
1543478400,37607
1543482000,37436
1543485600,37283
1543489200,37202
1543492800,37095
1543496400,37262
1543500000,37292
1543503600,37251
1543507200,37412
1543510800,38288
1543514400,39567
1543518000,39334
1543521600,38610
1543525200,37324
1543528800,35160
1543532400,32774
1543536000,30953
1543539600,29892
1543543200,29280
1543546800,29056
1543550400,29595
1543554000,31499
1543557600,34755
1543561200,36186
1543564800,36591
1543568400,37400
1543572000,38224
1543575600,38743
1543579200,38887
1543582800,39132
1543586400,39282
1543590000,39223
1543593600,39198
1543597200,40055
1543600800,40536
1543604400,39866
1543608000,39186
1543611600,37859
1543615200,36000
1543618800,33882
1543622400,31927
1543626000,30469
1543629600,29565
1543633200,29143
1543636800,29164
1543640400,29715
1543644000,30942
1543647600,32001
1543651200,33632
1543654800,34907
1543658400,35694
1543662000,36253
1543665600,36611
1543669200,36874
1543672800,36896
1543676400,36862
1543680000,36582
1543683600,36966
1543687200,37507
1543690800,36784
1543694400,36077
1543698000,35154
1543701600,33672
1543705200,31982
1543708800,30434
1543712400,29426
1543716000,28925
1543719600,28762
1543723200,29042
1543726800,29867
1543730400,31150
1543734000,32413
1543737600,33770
1543741200,34310
1543744800,34364
1543748400,34375
1543752000,34526
1543755600,34675
1543759200,34835
1543762800,35036
1543766400,35278
1543770000,36795
1543773600,38551
1543777200,38461
1543780800,38051
1543784400,36933
1543788000,34722
1543791600,32510
1543795200,31079
1543798800,30299
1543802400,30046
1543806000,30257
1543809600,31332
1543813200,33997
1543816800,38264
1543820400,39587
1543824000,39218
1543827600,38919
1543831200,38553
1543834800,38055
1543838400,37464
1543842000,37196
1543845600,36897
1543849200,36820
1543852800,37254
1543856400,39598
1543860000,41723
1543863600,42011
1543867200,41731
1543870800,40540
1543874400,38464
1543878000,36339
1543881600,35137
1543885200,34851
1543888800,35016
1543892400,35553
1543896000,37052
1543899600,40389
1543903200,45011
1543906800,46174
1543910400,44891
1543914000,43700
1543917600,42254
1543921200,40739
1543924800,39460
1543928400,38548
1543932000,37890
1543935600,37778
1543939200,38648
1543942800,41219
1543946400,43416
1543950000,43695
1543953600,43550
1543957200,42287
1543960800,40030
1543964400,37934
1543968000,36782
1543971600,36364
1543975200,36541
1543978800,37159
1543982400,38719
1543986000,41904
1543989600,46330
1543993200,47363
1543996800,45836
1544000400,44185
1544004000,42697
1544007600,41289
1544011200,39957
1544014800,39062
1544018400,38310
1544022000,38104
1544025600,39048
1544029200,41780
1544032800,43824
1544036400,43926
1544040000,43651
1544043600,42324
1544047200,39795
1544050800,37249
1544054400,35607
1544058000,34647
1544061600,34074
1544065200,33968
1544068800,34646
1544072400,36787
1544076000,40337
1544079600,41255
1544083200,40699
1544086800,40596
1544090400,40538
1544094000,40322
1544097600,40031
1544101200,39890
1544104800,39677
1544108400,39594
1544112000,40163
1544115600,41815
1544119200,42530
1544122800,42173
1544126400,41518
1544130000,40087
1544133600,37614
1544137200,35154
1544140800,33463
1544144400,32530
1544148000,32069
1544151600,32137
1544155200,32978
1544158800,35221
1544162400,38917
1544166000,40547
1544169600,40806
1544173200,41492
1544176800,42105
1544180400,42335
1544184000,42466
1544187600,42654
1544191200,42645
1544194800,42821
1544198400,43660
1544202000,45097
1544205600,45227
1544209200,44392
1544212800,43550
1544216400,42393
1544220000,40413
1544223600,38396
1544227200,36766
1544230800,35863
1544234400,35444
1544238000,35385
1544241600,35840
1544245200,36999
1544248800,38738
1544252400,40655
1544256000,42577
1544259600,44054
1544263200,44810
1544266800,44739
1544270400,44353
1544274000,43833
1544277600,43564
1544281200,43646
1544284800,44296
1544288400,45992
1544292000,46960
1544295600,46597
1544299200,46163
1544302800,45328
1544306400,43874
1544310000,42212
1544313600,40928
1544317200,40122
1544320800,39758
1544324400,39759
1544328000,40221
1544331600,41147
1544335200,42473
1544338800,43857
1544342400,44918
1544346000,45095
1544349600,43946
1544353200,42341
1544356800,40898
1544360400,39656
1544364000,38894
1544367600,38620
1544371200,39260
1544374800,41914
1544378400,44186
1544382000,45310
1544385600,45492
1544389200,44737
1544392800,42849
1544396400,41057
1544400000,39970
1544403600,39754
1544407200,40031
1544410800,40855
1544414400,42627
1544418000,46177
1544421600,50778
1544425200,51934
1544428800,49760
1544432400,47054
1544436000,44708
1544439600,42480
1544443200,40555
1544446800,39280
1544450400,38296
1544454000,37866
1544457600,38320
1544461200,41057
1544464800,44066
1544468400,44914
1544472000,45240
1544475600,44589
1544479200,42701
1544482800,40816
1544486400,39875
1544490000,39786
1544493600,40120
1544497200,40886
1544500800,42534
1544504400,45940
1544508000,50509
1544511600,51224
1544515200,48908
1544518800,46178
1544522400,43665
1544526000,41702
1544529600,40359
1544533200,39517
1544536800,38863
1544540400,38579
1544544000,39371
1544547600,42006
1544551200,43784
1544554800,43923
1544558400,43630
1544562000,42299
1544565600,39748
1544569200,37265
1544572800,35543
1544576400,34634
1544580000,34150
1544583600,34025
1544587200,34884
1544590800,37237
1544594400,40814
1544598000,41736
1544601600,40986
1544605200,40574
1544608800,40014
1544612400,39272
1544616000,38573
1544619600,38067
1544623200,37641
1544626800,37474
1544630400,37951
1544634000,39977
1544637600,41346
1544641200,41042
1544644800,40451
1544648400,39053
1544652000,36624
1544655600,34113
1544659200,32153
1544662800,31181
1544666400,30673
1544670000,30436
1544673600,31159
1544677200,33268
1544680800,36855
1544684400,38219
1544688000,37916
1544691600,38075
1544695200,38290
1544698800,38400
1544702400,38269
1544706000,38387
1544709600,38334
1544713200,38336
1544716800,38955
1544720400,40976
1544724000,42726
1544727600,42957
1544731200,42890
1544734800,42074
1544738400,40091
1544742000,38061
1544745600,36759
1544749200,36148
1544752800,36052
1544756400,36477
1544760000,37806
1544763600,40780
1544767200,45044
1544770800,46847
1544774400,46633
1544778000,46607
1544781600,46598
1544785200,46106
1544788800,45365
1544792400,44815
1544796000,44275
1544799600,44013
1544803200,44338
1544806800,45710
1544810400,46292
1544814000,45421
1544817600,44716
1544821200,43617
1544824800,41774
1544828400,40023
1544832000,38587
1544835600,37874
1544839200,37537
1544842800,37702
1544846400,38455
1544850000,40006
1544853600,42286
1544857200,44162
1544860800,44499
1544864400,43342
1544868000,41658
1544871600,39761
1544875200,38019
1544878800,36433
1544882400,35459
1544886000,34961
1544889600,35197
1544893200,37102
1544896800,39192
1544900400,39612
1544904000,39860
1544907600,40004
1544911200,39580
1544914800,38754
1544918400,37971
1544922000,37639
1544925600,37634
1544929200,37689
1544932800,38180
1544936400,39110
1544940000,40655
1544943600,42053
1544947200,42573
1544950800,41758
1544954400,40325
1544958000,38621
1544961600,37063
1544965200,36132
1544968800,35511
1544972400,35422
1544976000,35856
1544979600,38161
1544983200,40003
1544986800,40236
1544990400,40031
1544994000,39125
1544997600,37208
1545001200,35014
1545004800,33614
1545008400,33028
1545012000,32982
1545015600,33470
1545019200,34760
1545022800,37638
1545026400,41726
1545030000,43111
1545033600,42625
1545037200,42093
1545040800,41158
1545044400,40119
1545048000,39155
1545051600,38547
1545055200,38133
1545058800,37746
1545062400,37976
1545066000,39955
1545069600,41959
1545073200,42131
1545076800,41914
1545080400,40844
1545084000,38817
1545087600,36681
1545091200,35354
1545094800,34994
1545098400,35118
1545102000,35636
1545105600,36874
1545109200,39765
1545112800,43884
1545116400,45037
1545120000,44010
1545123600,42786
1545127200,41486
1545130800,40090
1545134400,38701
1545138000,37829
1545141600,37069
1545145200,36664
1545148800,37111
1545152400,39294
1545156000,41128
1545159600,41091
1545163200,40851
1545166800,39589
1545170400,37250
1545174000,34743
1545177600,32844
1545181200,31975
1545184800,31438
1545188400,31432
1545192000,32193
1545195600,34525
1545199200,38035
1545202800,39430
1545206400,39061
1545210000,39135
1545213600,39079
1545217200,38644
1545220800,37920
1545224400,37650
1545228000,37390
1545231600,37334
1545235200,37633
1545238800,39184
1545242400,40903
1545246000,40694
1545249600,40291
1545253200,39096
1545256800,37115
1545260400,34888
1545264000,33357
1545267600,32436
1545271200,32137
1545274800,32407
1545278400,33620
1545282000,36324
1545285600,40351
1545289200,41995
1545292800,41342
1545296400,40805
1545300000,40237
1545303600,39531
1545307200,38729
1545310800,38262
1545314400,37875
1545318000,37627
1545321600,38030
1545325200,39928
1545328800,42123
1545332400,42373
1545336000,42300
1545339600,41567
1545343200,39840
1545346800,37884
1545350400,36575
1545354000,36026
1545357600,35953
1545361200,36411
1545364800,37750
1545368400,40551
1545372000,44393
1545375600,46114
1545379200,45210
1545382800,43496
1545386400,41583
1545390000,39871
1545393600,38359
1545397200,37444
1545400800,36757
1545404400,36292
1545408000,36340
1545411600,37991
1545415200,40113
1545418800,40258
1545422400,40295
1545426000,39995
1545429600,38988
1545433200,37507
1545436800,36181
1545440400,35347
1545444000,34861
1545447600,34839
1545451200,35197
1545454800,36133
1545458400,37741
1545462000,39076
1545465600,39617
1545469200,38867
1545472800,37546
1545476400,36253
1545480000,35249
1545483600,34602
1545487200,34142
1545490800,34032
1545494400,34175
1545498000,35524
1545501600,37197
1545505200,37083
1545508800,36818
1545512400,36434
1545516000,35530
1545519600,34250
1545523200,33080
1545526800,32327
1545530400,31928
1545534000,31922
1545537600,32283
1545541200,33171
1545544800,34591
1545548400,36016
1545552000,37079
1545555600,37280
1545559200,36672
1545562800,35940
1545566400,35261
1545570000,34630
1545573600,34075
1545577200,33892
1545580800,34046
1545584400,35707
1545588000,37854
1545591600,38317
1545595200,38442
1545598800,38268
1545602400,37419
1545606000,36257
1545609600,35173
1545613200,34602
1545616800,34545
1545620400,34991
1545624000,35944
1545627600,37367
1545631200,39194
1545634800,40526
1545638400,41069
1545642000,40748
1545645600,39898
1545649200,38683
1545652800,37378
1545656400,36491
1545660000,35827
1545663600,35424
1545667200,35409
1545670800,36561
1545674400,37361
1545678000,36563
1545681600,35876
1545685200,35203
1545688800,34169
1545692400,32784
1545696000,31383
1545699600,30424
1545703200,29670
1545706800,29257
1545710400,29250
1545714000,29746
1545717600,30562
1545721200,31401
1545724800,32438
1545728400,33576
1545732000,34285
1545735600,34535
1545739200,34264
1545742800,33774
1545746400,33296
1545750000,32924
1545753600,32782
1545757200,33803
1545760800,34961
1545764400,34747
1545768000,34365
1545771600,33703
1545775200,32469
1545778800,30846
1545782400,29395
1545786000,28434
1545789600,27923
1545793200,27840
1545796800,28391
1545800400,29768
1545804000,31705
1545807600,33361
1545811200,34505
1545814800,35771
1545818400,36834
1545822000,37396
1545825600,37550
1545829200,37500
1545832800,37366
1545836400,37486
1545840000,37811
1545843600,38836
1545847200,39400
1545850800,38881
1545854400,38157
1545858000,37176
1545861600,35367
1545865200,33417
1545868800,31775
1545872400,30772
1545876000,30347
1545879600,30268
1545883200,30680
1545886800,31933
1545890400,34000
1545894000,35623
1545897600,36137
1545901200,36544
1545904800,37020
1545908400,37066
1545912000,36831
1545915600,36669
1545919200,36515
1545922800,36258
1545926400,36268
1545930000,37472
1545933600,39324
1545937200,39300
1545940800,38971
1545944400,38259
1545948000,36936
1545951600,35417
1545955200,34284
1545958800,33831
1545962400,33786
1545966000,34252
1545969600,35436
1545973200,37797
1545976800,40764
1545980400,42813
1545984000,43392
1545987600,43356
1545991200,42938
1545994800,41642
1545998400,40184
1546002000,39128
1546005600,38407
1546009200,37967
1546012800,38422
1546016400,40528
1546020000,42719
1546023600,42684
1546027200,42458
1546030800,41796
1546034400,40413
1546038000,38894
1546041600,37606
1546045200,36949
1546048800,36670
1546052400,36670
1546056000,37164
1546059600,38105
1546063200,39578
1546066800,41215
1546070400,42685
1546074000,44034
1546077600,44651
1546081200,44559
1546084800,44120
1546088400,43264
1546092000,42520
1546095600,42246
1546099200,42604
1546102800,44378
1546106400,45702
1546110000,45536
1546113600,45177
1546117200,44349
1546120800,42873
1546124400,41238
1546128000,39835
1546131600,38957
1546135200,38485
1546138800,38336
1546142400,38603
1546146000,39292
1546149600,40301
1546153200,41429
1546156800,42652
1546160400,43889
1546164000,44478
1546167600,44580
1546171200,44283
1546174800,43685
1546178400,43027
1546182000,42750
1546185600,43020
1546189200,44548
1546192800,45452
1546196400,45174
1546200000,44638
1546203600,43539
